,Artist,Track,Genre,Spotify_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Album_Name,Genres,Cluster
381,Harry Styles,Sign Of The Times,,5Ohxk2dO5COHF1krpoPigN,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707,4,Harry Styles - Sign Of The Times,Pop,2
382,Harry Styles,Watermelon Sugar,,6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4,Harry Styles - Watermelon Sugar,Pop,2
383,Heart,Dog & Butterfly ,,00r40cNOJTjlNw5cG4ADHf,0.656,0.314,4,-18.861,1,0.0332,0.313,4.63e-06,0.12,0.42,124.559,audio_features,00r40cNOJTjlNw5cG4ADHf,spotify:track:00r40cNOJTjlNw5cG4ADHf,https://api.spotify.com/v1/tracks/00r40cNOJTjlNw5cG4ADHf,https://api.spotify.com/v1/audio-analysis/00r40cNOJTjlNw5cG4ADHf,319533,4,Heart - Dog & Butterfly,Rock,1
384,Heart,Strange Night,,0SIxmKO4xkyCQ4JNWCuOdS,0.706,0.878,10,-5.613,1,0.0663,0.0263,0.0016,0.303,0.831,122.59,audio_features,0SIxmKO4xkyCQ4JNWCuOdS,spotify:track:0SIxmKO4xkyCQ4JNWCuOdS,https://api.spotify.com/v1/tracks/0SIxmKO4xkyCQ4JNWCuOdS,https://api.spotify.com/v1/audio-analysis/0SIxmKO4xkyCQ4JNWCuOdS,214107,4,Heart - Bebe Le Strange,Rock,2
385,Hozier,Take Me To Church,,1CS7Sd1u5tWkstBhpssyjP,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,audio_features,1CS7Sd1u5tWkstBhpssyjP,spotify:track:1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/audio-analysis/1CS7Sd1u5tWkstBhpssyjP,241693,4,Hozier - Take Me To Church,Pop,3
386,Huey Lewis & The News,Do You Believe In Love,,43LjRHyyetSWnPpW7CWThG,0.547,0.636,11,-10.948,1,0.0314,0.0582,0.0,0.249,0.816,114.061,audio_features,43LjRHyyetSWnPpW7CWThG,spotify:track:43LjRHyyetSWnPpW7CWThG,https://api.spotify.com/v1/tracks/43LjRHyyetSWnPpW7CWThG,https://api.spotify.com/v1/audio-analysis/43LjRHyyetSWnPpW7CWThG,209000,4,Huey Lewis And The News* - Do You Believe In Love,Rock,2
387,Huey Lewis & The News,Trouble In Paradise,,5m0bPAm2J7oix1zO3ndZBy,0.494,0.951,0,-4.061,1,0.0641,0.00913,4.15e-05,0.944,0.552,112.798,audio_features,5m0bPAm2J7oix1zO3ndZBy,spotify:track:5m0bPAm2J7oix1zO3ndZBy,https://api.spotify.com/v1/tracks/5m0bPAm2J7oix1zO3ndZBy,https://api.spotify.com/v1/audio-analysis/5m0bPAm2J7oix1zO3ndZBy,266973,4,Huey Lewis And The News* - Trouble In Paradise,Rock,2
388,Hunter Hayes,I Want Crazy,,4FkgULes13bk2eHrsJg4q9,0.562,0.878,8,-4.806,1,0.0387,0.0539,0.0,0.112,0.558,103.029,audio_features,4FkgULes13bk2eHrsJg4q9,spotify:track:4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/tracks/4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/audio-analysis/4FkgULes13bk2eHrsJg4q9,236865,4,Hunter Hayes (2) - I Want Crazy,Country,2
389,Hunter Hayes,Wanted,,0p1BcEcYVO3uk4KDf3gzkY,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,audio_features,0p1BcEcYVO3uk4KDf3gzkY,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,https://api.spotify.com/v1/tracks/0p1BcEcYVO3uk4KDf3gzkY,https://api.spotify.com/v1/audio-analysis/0p1BcEcYVO3uk4KDf3gzkY,228840,4,Hunter Hayes (2) - Wanted,Country,1
390,iLoveMemphis,Hit The Quan,,4OjuzM3rTWp3q60mEldNSF,0.741,0.488,8,-8.253,1,0.362,0.000235,0.0,0.0488,0.625,160.018,audio_features,4OjuzM3rTWp3q60mEldNSF,spotify:track:4OjuzM3rTWp3q60mEldNSF,https://api.spotify.com/v1/tracks/4OjuzM3rTWp3q60mEldNSF,https://api.spotify.com/v1/audio-analysis/4OjuzM3rTWp3q60mEldNSF,181081,4,iLoveMemphis - Hit The Quan,Hip Hop,0
391,Imagine Dragons,Believer,,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347,4,Imagine Dragons - Believer,Pop,3
392,Imagine Dragons,Demons,,3LlAyCYU26dvFZBDUIMb7a,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,audio_features,3LlAyCYU26dvFZBDUIMb7a,spotify:track:3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,175200,4,Imagine Dragons - Demons,Pop,2
393,Imagine Dragons,It's Time,,6BtmXhTJMM9sBTHeYYASGz,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,audio_features,6BtmXhTJMM9sBTHeYYASGz,spotify:track:6BtmXhTJMM9sBTHeYYASGz,https://api.spotify.com/v1/tracks/6BtmXhTJMM9sBTHeYYASGz,https://api.spotify.com/v1/audio-analysis/6BtmXhTJMM9sBTHeYYASGz,237987,4,Imagine Dragons - Mercury - Act 1,Pop,2
394,Imagine Dragons,Natural,,2FY7b99s15jUprqC0M5NCT,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,audio_features,2FY7b99s15jUprqC0M5NCT,spotify:track:2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/tracks/2FY7b99s15jUprqC0M5NCT,https://api.spotify.com/v1/audio-analysis/2FY7b99s15jUprqC0M5NCT,189467,4,Imagine Dragons - Natural,Pop,2
395,Imagine Dragons,Radioactive,,4G8gkOterJn0Ywt6uhqbhp,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,audio_features,4G8gkOterJn0Ywt6uhqbhp,spotify:track:4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/tracks/4G8gkOterJn0Ywt6uhqbhp,https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp,186813,4,Imagine Dragons - Radioactive,Pop,2
396,Imagine Dragons,Thunder,,1zB4vmk8tFRmM9UULNzbLB,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,audio_features,1zB4vmk8tFRmM9UULNzbLB,spotify:track:1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,187147,4,Imagine Dragons - Thunder,Pop,2
397,Imagine Dragons,Whatever It Takes,,6Qn5zhYkTa37e91HC1D7lb,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,audio_features,6Qn5zhYkTa37e91HC1D7lb,spotify:track:6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,201240,4,Imagine Dragons - Whatever It Takes,Pop,3
398,J. Cole,Middle Child,,2JvzF1RMd7lE3KmFlsyZD8,0.837,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,audio_features,2JvzF1RMd7lE3KmFlsyZD8,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,213594,4,J. Cole - Middle Child,Hip Hop,0
399,Jack Harlow,First Class,,0wHFktze2PHC5jDt3B17DC,0.902,0.582,5,-5.902,0,0.109,0.111,3.18e-06,0.111,0.332,107.005,audio_features,0wHFktze2PHC5jDt3B17DC,spotify:track:0wHFktze2PHC5jDt3B17DC,https://api.spotify.com/v1/tracks/0wHFktze2PHC5jDt3B17DC,https://api.spotify.com/v1/audio-analysis/0wHFktze2PHC5jDt3B17DC,173948,4,Jack Harlow (2) - First Class,Hip Hop,3
400,Jake Owen,Beachin',,5dNGORzxFb5z3v7vSAFkTU,0.527,0.902,6,-5.352,1,0.0601,0.344,4.63e-05,0.0669,0.709,181.964,audio_features,5dNGORzxFb5z3v7vSAFkTU,spotify:track:5dNGORzxFb5z3v7vSAFkTU,https://api.spotify.com/v1/tracks/5dNGORzxFb5z3v7vSAFkTU,https://api.spotify.com/v1/audio-analysis/5dNGORzxFb5z3v7vSAFkTU,191040,4,Jake Owen - Days Of Gold,Country,2
401,James Arthur,Say You Won't Let Go,,5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,audio_features,5uCax9HTNlzGybIStD3vDh,spotify:track:5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,211467,4,,Pop,1
402,James Bay,Let It Go,,13HVjjWUZFaWilh2QUJKsP,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,audio_features,13HVjjWUZFaWilh2QUJKsP,spotify:track:13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/tracks/13HVjjWUZFaWilh2QUJKsP,https://api.spotify.com/v1/audio-analysis/13HVjjWUZFaWilh2QUJKsP,260533,4,James Bay - Let It Go,Jazz,1
403,Jason Aldean,Burnin' It Down,,32FcjEWPn4aSRqJ6loL01b,0.682,0.795,6,-6.652,1,0.0489,0.305,9.41e-06,0.109,0.64,135.941,audio_features,32FcjEWPn4aSRqJ6loL01b,spotify:track:32FcjEWPn4aSRqJ6loL01b,https://api.spotify.com/v1/tracks/32FcjEWPn4aSRqJ6loL01b,https://api.spotify.com/v1/audio-analysis/32FcjEWPn4aSRqJ6loL01b,219160,4,Jason Aldean - Burnin' It Down (Rick Tedesco's Oh Yes I Did Re-Edit),Jazz,2
404,Jason Aldean,Got What I Got,,4TCc369aRPRubv1m8R1TBG,0.512,0.58,3,-6.658,0,0.029,0.621,1.72e-05,0.513,0.303,159.847,audio_features,4TCc369aRPRubv1m8R1TBG,spotify:track:4TCc369aRPRubv1m8R1TBG,https://api.spotify.com/v1/tracks/4TCc369aRPRubv1m8R1TBG,https://api.spotify.com/v1/audio-analysis/4TCc369aRPRubv1m8R1TBG,178147,3,Jason Aldean - 9,Jazz,3
405,Jason Aldean,Trouble With A Heartbreak,,0P9c1rdCeGAkCeS425KbI5,0.582,0.797,5,-4.926,1,0.0334,0.23,0.0,0.132,0.595,135.973,audio_features,0P9c1rdCeGAkCeS425KbI5,spotify:track:0P9c1rdCeGAkCeS425KbI5,https://api.spotify.com/v1/tracks/0P9c1rdCeGAkCeS425KbI5,https://api.spotify.com/v1/audio-analysis/0P9c1rdCeGAkCeS425KbI5,196027,4,Jason Aldean - Georgia,Jazz,2
406,Jason Aldean,Try That In A Small Town,,5BqI4ugJL5WaPRQ6MlC8Ho,0.457,0.861,0,-3.771,0,0.0529,0.0583,1.28e-05,0.106,0.376,145.989,audio_features,5BqI4ugJL5WaPRQ6MlC8Ho,spotify:track:5BqI4ugJL5WaPRQ6MlC8Ho,https://api.spotify.com/v1/tracks/5BqI4ugJL5WaPRQ6MlC8Ho,https://api.spotify.com/v1/audio-analysis/5BqI4ugJL5WaPRQ6MlC8Ho,181600,4,Jason Aldean - Try That In A Small Town,Jazz,3
407,Jason Aldean,You Make It Easy,,2TXtN9MoV308Y0z1HvyTfV,0.542,0.571,7,-5.299,1,0.028,0.156,0.0,0.101,0.506,131.877,audio_features,2TXtN9MoV308Y0z1HvyTfV,spotify:track:2TXtN9MoV308Y0z1HvyTfV,https://api.spotify.com/v1/tracks/2TXtN9MoV308Y0z1HvyTfV,https://api.spotify.com/v1/audio-analysis/2TXtN9MoV308Y0z1HvyTfV,193227,3,Jason Aldean - You Make It Easy,Jazz,2
408,Jason Derulo,The Other Side,,5FljCWR0cys07PQ9277GTz,0.561,0.836,9,-3.939,1,0.1,0.0525,0.0,0.136,0.517,127.923,audio_features,5FljCWR0cys07PQ9277GTz,spotify:track:5FljCWR0cys07PQ9277GTz,https://api.spotify.com/v1/tracks/5FljCWR0cys07PQ9277GTz,https://api.spotify.com/v1/audio-analysis/5FljCWR0cys07PQ9277GTz,226987,4,Jason Derulo - The Other Side,Jazz,2
409,Jason Derulo,Trumpets,,5KONnBIQ9LqCxyeSPin26k,0.635,0.691,0,-4.862,1,0.258,0.555,0.0,0.097,0.638,82.142,audio_features,5KONnBIQ9LqCxyeSPin26k,spotify:track:5KONnBIQ9LqCxyeSPin26k,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k,217419,4,Jason Derulo - Trumpets,Jazz,0
410,Jason Derulo,Want To Want Me,,7oGZAicScQt96OAW4AruYy,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,audio_features,7oGZAicScQt96OAW4AruYy,spotify:track:7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/tracks/7oGZAicScQt96OAW4AruYy,https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy,207719,4,Jason Derulo - Want To Want Me,Jazz,3
411,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead,,51rXHuKN8Loc4sUlKPODgH,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,audio_features,51rXHuKN8Loc4sUlKPODgH,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4,,Rock,0
412,JAY-Z,Brooklyns Finest,,68WCiBa9dfDU5PBhTl6MYe,0.495,0.715,6,-8.855,1,0.497,0.135,1.04e-06,0.0748,0.742,189.876,audio_features,68WCiBa9dfDU5PBhTl6MYe,spotify:track:68WCiBa9dfDU5PBhTl6MYe,https://api.spotify.com/v1/tracks/68WCiBa9dfDU5PBhTl6MYe,https://api.spotify.com/v1/audio-analysis/68WCiBa9dfDU5PBhTl6MYe,275640,4,Jay-Z - Brooklyn's Finest,Hip Hop,0
413,Jelly Roll,Need A Favor,,07on0OB2cdPt79IFsgdRUy,0.502,0.771,6,-4.246,1,0.032,0.0123,1.82e-05,0.0801,0.557,157.978,audio_features,07on0OB2cdPt79IFsgdRUy,spotify:track:07on0OB2cdPt79IFsgdRUy,https://api.spotify.com/v1/tracks/07on0OB2cdPt79IFsgdRUy,https://api.spotify.com/v1/audio-analysis/07on0OB2cdPt79IFsgdRUy,197400,4,Jelly Roll (3) - Whitsitt Chapel,Country,2
414,Jeremih,Oui,,0PJIbOdMs3bd5AT8liULMQ,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,audio_features,0PJIbOdMs3bd5AT8liULMQ,spotify:track:0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/tracks/0PJIbOdMs3bd5AT8liULMQ,https://api.spotify.com/v1/audio-analysis/0PJIbOdMs3bd5AT8liULMQ,238320,5,Jeremih - Oui,Country,2
415,Jessica Darrow,Surface Pressure,,760jhRscwGbIIe1m1IIQpU,0.65,0.584,2,-8.286,1,0.307,0.0174,1.54e-06,0.042,0.37,180.088,audio_features,760jhRscwGbIIe1m1IIQpU,spotify:track:760jhRscwGbIIe1m1IIQpU,https://api.spotify.com/v1/tracks/760jhRscwGbIIe1m1IIQpU,https://api.spotify.com/v1/audio-analysis/760jhRscwGbIIe1m1IIQpU,202227,4,,Hip Hop,0
416,"Jessie J, Ariana Grande & Nicki Minaj",Bang Bang,,1z3Q0Vv26kdsSc8KshjNWX,0.691,0.867,8,-4.448,1,0.043,0.0367,0.00119,0.361,0.192,150.042,audio_features,1z3Q0Vv26kdsSc8KshjNWX,spotify:track:1z3Q0Vv26kdsSc8KshjNWX,https://api.spotify.com/v1/tracks/1z3Q0Vv26kdsSc8KshjNWX,https://api.spotify.com/v1/audio-analysis/1z3Q0Vv26kdsSc8KshjNWX,224680,4,,Hip Hop,2
417,Jhene Aiko,P*$$y Fairy (OTW),,48KXAIruJ07kJVCWOGohMV,0.572,0.519,2,-7.092,0,0.212,0.536,0.0,0.102,0.35,128.331,audio_features,48KXAIruJ07kJVCWOGohMV,spotify:track:48KXAIruJ07kJVCWOGohMV,https://api.spotify.com/v1/tracks/48KXAIruJ07kJVCWOGohMV,https://api.spotify.com/v1/audio-analysis/48KXAIruJ07kJVCWOGohMV,181860,4,,Hip Hop,0
418,JNR CHOI & Sam Tompkins,To The Moon!,,3rF1pPjaDjWuIUCTXpMGIv,0.782,0.733,7,-5.112,1,0.399,0.269,0.0,0.134,0.599,144.098,audio_features,3rF1pPjaDjWuIUCTXpMGIv,spotify:track:3rF1pPjaDjWuIUCTXpMGIv,https://api.spotify.com/v1/tracks/3rF1pPjaDjWuIUCTXpMGIv,https://api.spotify.com/v1/audio-analysis/3rF1pPjaDjWuIUCTXpMGIv,218880,4,,Hip Hop,0
419,John Denver,Eclipse,,1l37m0P57xFBPbEVfG4oY8,0.371,0.136,7,-14.989,1,0.0343,0.921,4.36e-05,0.0893,0.332,132.314,audio_features,1l37m0P57xFBPbEVfG4oY8,spotify:track:1l37m0P57xFBPbEVfG4oY8,https://api.spotify.com/v1/tracks/1l37m0P57xFBPbEVfG4oY8,https://api.spotify.com/v1/audio-analysis/1l37m0P57xFBPbEVfG4oY8,224933,4,John Denver - Sunshine On My Shoulders,Pop,1
420,John Denver,For Bobbi,,4mD50gbWLYwmAPyf61UW0K,0.399,0.436,7,-9.872,1,0.0302,0.512,0.0,0.0897,0.671,145.749,audio_features,4mD50gbWLYwmAPyf61UW0K,spotify:track:4mD50gbWLYwmAPyf61UW0K,https://api.spotify.com/v1/tracks/4mD50gbWLYwmAPyf61UW0K,https://api.spotify.com/v1/audio-analysis/4mD50gbWLYwmAPyf61UW0K,178413,4,John Denver - All Of My Memories - The John Denver Collection (Radio Sampler),Pop,1
421,John Denver,It's Up To You                        ,,66lhv3HVsgYVJcvOIiOIyC,0.54,0.368,4,-11.892,1,0.0274,0.884,3.4e-06,0.0858,0.768,91.864,audio_features,66lhv3HVsgYVJcvOIiOIyC,spotify:track:66lhv3HVsgYVJcvOIiOIyC,https://api.spotify.com/v1/tracks/66lhv3HVsgYVJcvOIiOIyC,https://api.spotify.com/v1/audio-analysis/66lhv3HVsgYVJcvOIiOIyC,149760,4,John Denver - Love Songs,Pop,1
422,John Denver,Please Daddy,,2ebhHwHys4vr3GCwDhOj3e,0.62,0.2,0,-11.466,1,0.0322,0.838,0.0,0.128,0.698,138.75,audio_features,2ebhHwHys4vr3GCwDhOj3e,spotify:track:2ebhHwHys4vr3GCwDhOj3e,https://api.spotify.com/v1/tracks/2ebhHwHys4vr3GCwDhOj3e,https://api.spotify.com/v1/audio-analysis/2ebhHwHys4vr3GCwDhOj3e,156253,4,"John Denver - Please, Daddy",Pop,1
423,John Denver,Poems Prayers And Promises,,1ydNrg5m64qFjNZA4rGx8m,0.566,0.182,2,-13.261,1,0.0375,0.884,0.0,0.0978,0.492,145.014,audio_features,1ydNrg5m64qFjNZA4rGx8m,spotify:track:1ydNrg5m64qFjNZA4rGx8m,https://api.spotify.com/v1/tracks/1ydNrg5m64qFjNZA4rGx8m,https://api.spotify.com/v1/audio-analysis/1ydNrg5m64qFjNZA4rGx8m,246507,4,"ジョン・デンバー*, John Denver - 故郷へ帰りたい = Take Me Home, Country Roads / Poems, Prayers And Promises",Pop,1
424,John Denver,Take Me Home Country Roads,,1QbOvACeYanja5pbnJbAmk,0.38,0.43,9,-12.564,1,0.0288,0.546,1.71e-05,0.188,0.547,82.204,audio_features,1QbOvACeYanja5pbnJbAmk,spotify:track:1QbOvACeYanja5pbnJbAmk,https://api.spotify.com/v1/tracks/1QbOvACeYanja5pbnJbAmk,https://api.spotify.com/v1/audio-analysis/1QbOvACeYanja5pbnJbAmk,197813,4,John Denver - Take Me Home Country Roads,Pop,1
425,John Legend,All Of Me,,3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4,John Legend - All Of Me,Pop,1
426,John Mellencamp,I Need A Lover,,47lkghP0AjBkqOGzbxC2Mt,0.415,0.851,6,-5.425,1,0.0611,0.00474,0.00632,0.368,0.796,125.961,audio_features,47lkghP0AjBkqOGzbxC2Mt,spotify:track:47lkghP0AjBkqOGzbxC2Mt,https://api.spotify.com/v1/tracks/47lkghP0AjBkqOGzbxC2Mt,https://api.spotify.com/v1/audio-analysis/47lkghP0AjBkqOGzbxC2Mt,337227,4,John Cougar* - I Need A Lover,Pop,2
427,Joji,Glimpse Of Us,,6xGruZOHLs39ZbVccQTuPZ,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3,Joji - Glimpse Of Us,Pop,1
428,Jon Bellion,All Time Low,,0SuLAslEMFZAXf0SwY7syi,0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,audio_features,0SuLAslEMFZAXf0SwY7syi,spotify:track:0SuLAslEMFZAXf0SwY7syi,https://api.spotify.com/v1/tracks/0SuLAslEMFZAXf0SwY7syi,https://api.spotify.com/v1/audio-analysis/0SuLAslEMFZAXf0SwY7syi,217603,4,Jon Bellion - All Time Low,Pop,2
429,Jon Pardi,Last Night Lonely,,0k11c8vwyeNSGQex6UMa1v,0.652,0.813,6,-2.842,1,0.0268,0.00544,0.0,0.101,0.851,102.987,audio_features,0k11c8vwyeNSGQex6UMa1v,spotify:track:0k11c8vwyeNSGQex6UMa1v,https://api.spotify.com/v1/tracks/0k11c8vwyeNSGQex6UMa1v,https://api.spotify.com/v1/audio-analysis/0k11c8vwyeNSGQex6UMa1v,182161,4,Jon Pardi - Mr. Saturday Night,Pop,2
430,Jonas Brothers,Only Human,,0DiDStADDVh3SvAsoJAFMk,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,audio_features,0DiDStADDVh3SvAsoJAFMk,spotify:track:0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/tracks/0DiDStADDVh3SvAsoJAFMk,https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,183000,4,Jonas Brothers - Only Human,Pop,2
431,Jonas Brothers,Sucker,,22vgEDb5hykfaTwLuskFGD,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,audio_features,22vgEDb5hykfaTwLuskFGD,spotify:track:22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,181027,4,Jonas Brothers - Sucker,Pop,3
432,Jordan Davis,Next Thing You Know,,39OclE5hZematADrdfaWvE,0.549,0.608,5,-8.253,1,0.0481,0.682,0.0,0.0966,0.399,78.534,audio_features,39OclE5hZematADrdfaWvE,spotify:track:39OclE5hZematADrdfaWvE,https://api.spotify.com/v1/tracks/39OclE5hZematADrdfaWvE,https://api.spotify.com/v1/audio-analysis/39OclE5hZematADrdfaWvE,175227,4,Jordan Davis (9) - Next Thing You Know ,Country,1
433,Jordan Davis,What My World Spins Around,,6vjZxvzdAeHp7jv3R398Xm,0.686,0.733,2,-6.483,1,0.0401,0.111,0.0,0.153,0.7,124.882,audio_features,6vjZxvzdAeHp7jv3R398Xm,spotify:track:6vjZxvzdAeHp7jv3R398Xm,https://api.spotify.com/v1/tracks/6vjZxvzdAeHp7jv3R398Xm,https://api.spotify.com/v1/audio-analysis/6vjZxvzdAeHp7jv3R398Xm,186800,4,Jordan Davis (9) - What My World Spins Around,Country,2
434,Juice WRLD,Lucid Dreams,,285pBltuF7vW8TeWk8hdRR,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4,Juice WRLD - Lucid Dreams,Hip Hop,3
435,Juice WRLD,Robbery,,6iaSML1PIYq936g62BDtBq,0.623,0.692,2,-5.122,1,0.0504,0.328,0.0,0.153,0.566,79.899,audio_features,6iaSML1PIYq936g62BDtBq,spotify:track:6iaSML1PIYq936g62BDtBq,https://api.spotify.com/v1/tracks/6iaSML1PIYq936g62BDtBq,https://api.spotify.com/v1/audio-analysis/6iaSML1PIYq936g62BDtBq,240051,4,Juice WRLD - Robbery,Hip Hop,2
436,Juice WRLD,Wishing Well,,2U5WueTLIK5WJLD7mvDODv,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,audio_features,2U5WueTLIK5WJLD7mvDODv,spotify:track:2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,194621,4,Juice WRLD - Legends Never Die,Hip Hop,3
437,Juice WRLD & YoungBoy Never Broke Again,Bandit,,4ut2ympRtiLLrNvxGQs6zd,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,0.424,180.056,audio_features,4ut2ympRtiLLrNvxGQs6zd,spotify:track:4ut2ympRtiLLrNvxGQs6zd,https://api.spotify.com/v1/tracks/4ut2ympRtiLLrNvxGQs6zd,https://api.spotify.com/v1/audio-analysis/4ut2ympRtiLLrNvxGQs6zd,189323,4,Juice WRLD & YoungBoy Never Broke Again - Bandit,Hip Hop,0
